,Common Name,Animalia_Link,Kingdom,Phylum,Class,Order,Family,Genus,SPECIES,Continents,Countries,Regions,Biome,Lifestyle,Seasonal behavior,Ref,Subclass,Infraclass,Superorder,Subcontinents,Group name,Suborder,Subfamily,Introduced Countries,Islands,Oceans,Seas,Tribe,SUBSPECIES OF
0,spangled-kookaburra,https://animalia.bio/spangled-kookaburra/,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Dacelo,Dacelo tyro,Asia,"Papua New Guinea,",,"Forest,Savanna,Shrubland,Grassland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Spangled_kookaburra,https://www.iucnredlist.org/species/22683196/92978248",Neornithes,Neognathae,Neoaves,,,Alcedini,Halcyoninae,,,,,,
0,spanish-imperial-eagle,https://animalia.bio/spanish-imperial-eagle/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,Aquila adalberti,"Europe,",Africa,,"Freshwater,Forest,Grassland,Shrubland,Wetlands,Woodland","Terrestrial, ,Oviparous, ,Altricial, ,Territorial, ,Soaring, ,Ambush predator, ,Apex predator",Not a migrant,"https://en.wikipedia.org/wiki/Spanish_imperial_eagle,https://www.iucnredlist.org/species/22696042/152593918,https://xeno-canto.org/704245",,,,,,,Buteoninae,,,,,,
0,spanish-sparrow,https://animalia.bio/spanish-sparrow/,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer hispaniolensis,"Europe,","Asia,",Africa,"Anthropogenic biome,Forest,Grassland,Shrubland,Urban wildlife,Agricultural,Woodland,Rocky areas","Terrestrial, ,Oviparous, ,Altricial",Migrating,"https://en.wikipedia.org/wiki/Spanish_sparrow,https://www.iucnredlist.org/species/22718179/154494920,https://xeno-canto.org/661644",,,,,,,,,"China,",,,,
0,sparkling-violetear,https://animalia.bio/sparkling-violetear/,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Colibri,Colibri coruscans,South America,"Ecuador,",,"Anthropogenic biome,Forest,Grassland,Shrubland,Agricultural","Terrestrial, ,Oviparous,  ,Territorial, ,Torpor",Partially migrant,"https://en.wikipedia.org/wiki/Sparkling_violetear,https://www.iucnredlist.org/species/22687114/93140619,https://xeno-canto.org/695093",,,,,,,,,,,,,
0,sparklingtailed-woodstar,https://animalia.bio/sparklingtailed-woodstar/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,specklebreasted-antpitta,https://animalia.bio/specklebreasted-antpitta/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,specklebreasted-woodpecker,https://animalia.bio/specklebreasted-woodpecker/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,specklebreasted-wren,https://animalia.bio/specklebreasted-wren/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,specklechested-piculet,https://animalia.bio/specklechested-piculet/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,speckled-antshrike,https://animalia.bio/speckled-antshrike/,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Xenornis,Xenornis setifrons,"South America,",North America,,"Forest,Mountains",,,"https://en.wikipedia.org/wiki/Speckled_antshrike,https://www.iucnredlist.org/species/22701368/179989539,https://xeno-canto.org/494973",,,,,,,,,,,,,
0,speckled-boobook,https://animalia.bio/speckled-boobook/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,Ninox punctulata,Asia,Indonesia,,"Anthropogenic biome,Forest,Woodland",,,"https://en.wikipedia.org/wiki/Speckled_boobook,https://www.iucnredlist.org/species/22689470/93231515,https://xeno-canto.org/413973",,,,,,,,,,,,,
0,speckled-chachalaca,https://animalia.bio/speckled-chachalaca/,Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,Ortalis guttata,South America,"Ecuador,",,"Anthropogenic biome,Forest,Shrubland,Woodland","Terrestrial, ,Oviparous, ,Precocial",Not a migrant,"https://en.wikipedia.org/wiki/Speckled_chachalaca,https://www.iucnredlist.org/species/155238855/156078461,https://xeno-canto.org/706100",,,,,,,,,,,,,
0,speckled-hummingbird,https://animalia.bio/speckled-hummingbird/,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Adelomyia,Adelomyia melanogenys,South America,"Ecuador,",,"Forest,Caves and Subterranean Habitats,Mountains,Rocky areas","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Speckled_hummingbird,https://www.iucnredlist.org/species/22687696/93164370,https://xeno-canto.org/626769",,,,,,,,,,,,,
0,speckled-mourner,https://animalia.bio/speckled-mourner/,Animalia,Chordata,Aves,Passeriformes,Tityridae,Laniocera,Laniocera rufescens,"South America,",North America,,"Freshwater,Forest,Wetlands","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Speckled_mourner,https://www.iucnredlist.org/species/22700383/93772156,https://xeno-canto.org/645537",,,,,,,,,,,,,
0,speckled-mousebird,https://animalia.bio/speckled-mousebird/,Animalia,Chordata,Aves,Coliiformes,Coliidae,Colius,Colius striatus,Africa,"Equatorial Guinea,","South Africa,","Freshwater,Anthropogenic biome,Caves and Subterranean Habitats,Forest,Grassland,Savanna,Shrubland,Urban wildlife,Agricultural,Woodland,Rainforest","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Speckled_mousebird,https://www.iucnredlist.org/species/22683776/93000568,https://xeno-canto.org/667405",,,,,,,,,,,,,
0,speckled-piculet,https://animalia.bio/speckled-piculet/,Animalia,Chordata,Aves,Piciformes,Picidae,Picumnus,Picumnus innominatus,Asia,"China,",,"Forest,Mountains","Terrestrial, ,Oviparous, ,Altricial",Not a migrant,"https://en.wikipedia.org/wiki/Speckled_piculet,https://www.iucnredlist.org/species/22680694/130027666,https://xeno-canto.org/706692",,,,,,,,,,,,,
0,speckled-pigeon,https://animalia.bio/speckled-pigeon/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba guinea,Africa,"South Africa,","Angola,","Freshwater,Anthropogenic biome,Grassland,Rocky areas,Savanna,Shrubland,Urban wildlife,Mountains","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Speckled_pigeon,https://www.iucnredlist.org/species/22690080/118855992,https://xeno-canto.org/690783",,,,,,,,,,,,,
0,speckled-rail,https://animalia.bio/speckled-rail/,Animalia,Chordata,Aves,Gruiformes,Rallidae,Coturnicops,Coturnicops notatus,South America,"Argentina,",,"Freshwater,Anthropogenic biome,Grassland,Wetlands,Agricultural,Swamp",,,"https://en.wikipedia.org/wiki/Speckled_rail,https://www.iucnredlist.org/species/22692278/93345914",Neornithes,Neognathae,Neoaves,,,,,,,,,,
0,speckled-reed-warbler,https://animalia.bio/speckled-reed-warbler/,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus sorghophilus,Asia,"China,",,"Freshwater,Anthropogenic biome,Wetlands,Agricultural,Swamp",,,"https://en.wikipedia.org/wiki/Speckled_reed_warbler,https://www.iucnredlist.org/species/22714704/111076866",,,,,,,,,,,,,
0,speckled-spinetail,https://animalia.bio/speckled-spinetail/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Thripophaga,Cranioleuca gutturata,South America,"Ecuador,","Bolivia,","Freshwater,Forest,Wetlands,Swamp",,,"https://en.wikipedia.org/wiki/Speckled_spinetail,https://www.iucnredlist.org/species/22702464/93876463,https://xeno-canto.org/693453",,,,,,,,,,,,,
0,speckled-tanager,https://animalia.bio/speckled-tanager/,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Tangara,Ixothraupis guttata,"South America,",North America,"Trinidad and Tobago,","Anthropogenic biome,Forest,Mountains",,,"https://en.wikipedia.org/wiki/Speckled_tanager,https://www.iucnredlist.org/species/22722869/132157766",,,,,,,,,,,,,
0,speckled-tinkerbird,https://animalia.bio/speckled-tinkerbird/,Animalia,Chordata,Aves,Piciformes,Lybiidae,Pogoniulus,Pogoniulus scolopaceus,Africa,"Equatorial Guinea,",,"Anthropogenic biome,Forest",,,"https://en.wikipedia.org/wiki/Speckled_tinkerbird,https://www.iucnredlist.org/species/22681736/92917560,https://xeno-canto.org/498429",,,,,,,,,,,,,
0,speckled-warbler,https://animalia.bio/speckled-warbler/,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Pyrrholaemus,Pyrrholaemus sagittatus,,Australia,,"Forest,Rocky areas,Shrubland,Woodland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Speckled_warbler,https://www.iucnredlist.org/species/22728490/94988404,https://xeno-canto.org/434427",,,,,,,,,,,,,
0,speckled-wood-pigeon,https://animalia.bio/speckled-wood-pigeon/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba hodgsonii,Asia,"China,",,"Forest,Shrubland,Mountains,Montane forest",,,"https://en.wikipedia.org/wiki/Speckled_wood_pigeon,https://www.iucnredlist.org/species/22690159/93262909",,,,,,,,,,,,,
0,specklefaced-parrot,https://animalia.bio/specklefaced-parrot/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,specklefronted-weaver,https://animalia.bio/specklefronted-weaver/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,specklethroated-woodpecker,https://animalia.bio/specklethroated-woodpecker/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spectacled-barwing,https://animalia.bio/spectacled-barwing/,Animalia,Chordata,Aves,Passeriformes,Leiotrichidae,Actinodura,Actinodura ramsayi,Asia,"Myanmar,",,"Forest,Grassland,Shrubland,Mountains,Montane forest","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Spectacled_barwing,https://www.iucnredlist.org/species/103879269/94500133,https://xeno-canto.org/670333",,,,,,,,,,,,,
0,spectacled-bristle-tyrant,https://animalia.bio/spectacled-bristle-tyrant/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Pogonotriccus,Pogonotriccus orbitalis,South America,"Ecuador,",,"Forest,Mountains,Montane forest",,,"https://en.wikipedia.org/wiki/Spectacled_bristle_tyrant,https://www.iucnredlist.org/species/22699473/130203485,https://xeno-canto.org/703165",,,,,,,,,,,,,
0,spectacled-bulbul,https://animalia.bio/spectacled-bulbul/,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Ixidia,Ixodia erythropthalmos,Asia,"Brunei,",,"Freshwater,Anthropogenic biome,Forest,Wetlands",,,"https://en.wikipedia.org/wiki/Spectacled_bulbul,https://www.iucnredlist.org/species/22712747/94347338",,,,,,,,,,,,,
0,spectacled-cormorant,https://animalia.bio/spectacled-cormorant/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spectacled-eider,https://animalia.bio/spectacled-eider/,Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,Somateria fischeri,"North America,",Asia,,"Lakes,Tundra,Oceanic pelagic zone,Wetlands,Coastal,Freshwater,Neritic zone,Marine","Semiaquatic, ,Seabirds, ,Waterfowl, ,Precocial, ,Terrestrial, ,Congregatory, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Spectacled_eider,https://www.iucnredlist.org/species/22680412/132311992,https://xeno-canto.org/276963",,,,,"badelynge, brace, bunch, flock, paddling, raft",,,,,,,,
0,spectacled-finch,https://animalia.bio/spectacled-finch/,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Callacanthis,Callacanthis burtoni,Asia,"India,",,"Forest,Shrubland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Spectacled_finch,https://www.iucnredlist.org/species/22720499/132001079",,,,,,,,,,,,,
0,spectacled-flowerpecker,https://animalia.bio/spectacled-flowerpecker/,Animalia,Chordata,Aves,Passeriformes,Dicaeidae,Dicaeum,Dicaeum dayakorum,Asia,"Brunei,",,"Forest,Rainforest",,,"https://en.wikipedia.org/wiki/Spectacled_flowerpecker,https://www.iucnredlist.org/species/179385431/179389077",,,,,,,,,"Indonesia,",,,,
0,spectacled-fulvetta,https://animalia.bio/spectacled-fulvetta/,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Fulvetta,Fulvetta ruficapilla,Asia,China,,"Forest,Shrubland",,,"https://en.wikipedia.org/wiki/Spectacled_fulvetta,https://www.iucnredlist.org/species/22735568/95115034,https://xeno-canto.org/111135",,,,,,,,,,,,,
0,spectacled-guillemot,https://animalia.bio/spectacled-guillemot/,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cepphus,Cepphus carbo,Asia,"Japan,",,"Intertidal zone,Neritic zone,Oceanic pelagic zone,Rocky areas,Coastal,Marine","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Seabird",Migrating,"https://en.wikipedia.org/wiki/Spectacled_guillemot,https://www.iucnredlist.org/species/22694867/132578646",,,,,,,,,,,,,
0,spectacled-imperial-pigeon,https://animalia.bio/spectacled-imperial-pigeon/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula perspicillata,Asia,Indonesia,,"Anthropogenic biome,Forest,Mangrove",,,"https://en.wikipedia.org/wiki/Spectacled_imperial_pigeon,https://www.iucnredlist.org/species/45447765/95155332,https://xeno-canto.org/533528",,,,,,,,,,,,,
0,spectacled-monarch,https://animalia.bio/spectacled-monarch/,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Symposiachrus,Symposiachrus trivirgatus,Asia,"Australia,",,"Anthropogenic biome,Forest,Shrubland,Mangrove,Mountains,Montane forest","Terrestrial, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Spectacled_monarch,https://www.iucnredlist.org/species/22707277/118762990,https://xeno-canto.org/618068",,,,,,,,,,,,,
0,spectacled-owl,https://animalia.bio/spectacled-owl/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Pulsatrix,Pulsatrix perspicillata,"South America,",Central America,,"Tropical savanna,Tropical dry forest,Tropical moist forests,Wetlands,Forest,Rainforest,Riparian,Freshwater,Anthropogenic biome,Savanna,Agricultural,Mountains,Bog","Arboreal, ,Predator, ,Altricial, ,Terrestrial, ,Oviparous, ,Territorial",Not a migrant,"https://en.wikipedia.org/wiki/Spectacled_owl,https://www.iucnredlist.org/species/22689180/130161018,https://xeno-canto.org/676290",,,,North America,"parliament, stare",,,,,,,,
0,spectacled-parrotbill,https://animalia.bio/spectacled-parrotbill/,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sinosuthora,Sinosuthora conspicillata,Asia,China,,"Forest,Shrubland,Mountains,Montane forest",,,"https://en.wikipedia.org/wiki/Spectacled_parrotbill,https://www.iucnredlist.org/species/22716801/94511577,https://xeno-canto.org/161098",,,,,,,,,,,,,
0,spectacled-parrotlet,https://animalia.bio/spectacled-parrotlet/,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus conspicillatus,"South America,",North America,,"Anthropogenic biome,Forest,Shrubland,Woodland,Mountains","Terrestrial, ,Oviparous, ,Arboreal",Not a migrant,"https://en.wikipedia.org/wiki/Spectacled_parrotlet,https://www.iucnredlist.org/species/22685937/93093067,https://xeno-canto.org/693522",,,,,,,,,,,,,
0,spectacled-petrel,https://animalia.bio/spectacled-petrel/,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Procellaria,Procellaria conspicillata,"South America,",Africa,"Argentina,","Neritic zone,Oceanic pelagic zone,Shrubland,Marine,Wetlands,Marsh","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Burrowing, ,Soaring, ,Seabird",Migrating,"https://en.wikipedia.org/wiki/Spectacled_petrel,https://www.iucnredlist.org/species/22728437/132659002",,,,,,,,,,,,,
0,spectacled-prickletail,https://animalia.bio/spectacled-prickletail/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Siptornis,Siptornis striaticollis,South America,"Ecuador,",,"Forest,Mountains,Montane forest",,,"https://en.wikipedia.org/wiki/Spectacled_prickletail,https://www.iucnredlist.org/species/22702676/93885832,https://xeno-canto.org/86138",,,,,,,,,,,,,
0,spectacled-spiderhunter,https://animalia.bio/spectacled-spiderhunter/,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Arachnothera,Arachnothera flavigaster,Asia,"Brunei,",,"Forest,Mountains",,,"https://en.wikipedia.org/wiki/Spectacled_spiderhunter,https://www.iucnredlist.org/species/22718112/94567832,https://xeno-canto.org/699973",,,,,,,,,,,,,
0,spectacled-tern,https://animalia.bio/spectacled-tern/,Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,Onychoprion lunatus,"North America,",Asia,"United States,","Intertidal zone,Neritic zone,Rocky areas,Coastal,Marine","Terrestrial, ,Oviparous, ,Precocial, ,Soaring, ,Seabird",Partial Migrant,"https://en.wikipedia.org/wiki/Spectacled_tern,https://www.iucnredlist.org/species/22694722/132569974",,,,,,,,,,,,,
0,spectacled-tetraka,https://animalia.bio/spectacled-tetraka/,Animalia,Chordata,Aves,Passeriformes,Bernieridae,Xanthomixis,Xanthomixis zosterops,Africa,Madagascar,,Forest,,,"https://en.wikipedia.org/wiki/Spectacled_tetraka,https://www.iucnredlist.org/species/22712995/118745317,https://xeno-canto.org/623743",,,,,,,,,,,,,
0,spectacled-thrush,https://animalia.bio/spectacled-thrush/,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus nudigenis,"South America,",North America,"Antigua and Barbuda,","Anthropogenic biome,Forest,Woodland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Spectacled_thrush,https://www.iucnredlist.org/species/22708919/132078742,https://xeno-canto.org/590908",,,,,,,,,,,,,
0,spectacled-tyrannulet,https://animalia.bio/spectacled-tyrannulet/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Zimmerius,Zimmerius improbus,South America,"Colombia,",,"Anthropogenic biome,Forest,Mountains",,,"https://en.wikipedia.org/wiki/Spectacled_tyrannulet,https://www.iucnredlist.org/species/104008963/112284037,https://xeno-canto.org/693967",,,,,,,,,,,,,
0,spectacled-tyrant,https://animalia.bio/spectacled-tyrant/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Hymenops,Hymenops perspicillatus,South America,"Chile,",,"Freshwater,Anthropogenic biome,Grassland,Shrubland,Wetlands,Swamp","Terrestrial, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Spectacled_tyrant,https://www.iucnredlist.org/species/22700266/93766598,https://xeno-canto.org/176371",,,,,,,,,,,,,
0,spectacled-warbler,https://animalia.bio/spectacled-warbler/,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,Curruca conspicillata,"Europe,","Africa,",Asia,"Freshwater,Desert,Intertidal zone,Shrubland,Marine",,,"https://en.wikipedia.org/wiki/Spectacled_warbler,https://www.iucnredlist.org/species/22716976/155624362",,,,,,,,,"Spain,",,,,
0,spectacled-weaver,https://animalia.bio/spectacled-weaver/,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,Ploceus ocularis,Africa,"South Africa,","Angola,","Freshwater,Anthropogenic biome,Forest,Savanna,Shrubland,Wetlands,Agricultural,Rainforest,Woodland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Spectacled_weaver,https://www.iucnredlist.org/species/22718787/94596435,https://xeno-canto.org/659740",,,,,,,,,,,,,
0,spectacled-whitestart,https://animalia.bio/spectacled-whitestart/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spekes-weaver,https://animalia.bio/spekes-weaver/,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,Ploceus spekei,Africa,"Ethiopia,",,"Anthropogenic biome,Forest,Savanna,Shrubland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Speke's_weaver,https://www.iucnredlist.org/species/22718929/94602339",,,,,,,,,,,,,
0,spice-imperial-pigeon,https://animalia.bio/spice-imperial-pigeon/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula myristicivora,Asia,Indonesia,,"Forest,Mangrove",,,"https://en.wikipedia.org/wiki/Spice_imperial_pigeon,https://www.iucnredlist.org/species/22728096/94970561,https://xeno-canto.org/530356",,,,,,,,,,,,,
0,spikeheeled-lark,https://animalia.bio/spikeheeled-lark/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spillmanns-tapaculo,https://animalia.bio/spillmanns-tapaculo/,Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus spillmanni,South America,"Ecuador,",,"Forest,Mountains",,,"https://en.wikipedia.org/wiki/Spillmann's_tapaculo,https://www.iucnredlist.org/species/22729270/132179752,https://xeno-canto.org/683389",,,,,,,,,,,,,
0,spinifex-pigeon,https://animalia.bio/spinifex-pigeon/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Geophaps,Geophaps plumifera,,Australia,,"Anthropogenic biome,Grassland,Rocky areas,Forest,Woodland,Mountains,Savanna,Wetlands","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Spinifex_pigeon,https://www.iucnredlist.org/species/22690682/154796719,https://xeno-canto.org/642946",,,,,,,,,,,,,
0,spinifexbird,https://animalia.bio/spinifexbird/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spiny-babbler,https://animalia.bio/spiny-babbler/,Animalia,Chordata,Aves,Passeriformes,Leiotrichidae,Acanthoptila,Turdoides nipalensis,Asia,Nepal,,"Shrubland,Urban wildlife,Anthropogenic biome","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Spiny_babbler,https://www.iucnredlist.org/species/22716338/131973007,https://xeno-canto.org/582569",,,,,,,,,,,,,
0,spinycheeked-honeyeater,https://animalia.bio/spinycheeked-honeyeater/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spixs-guan,https://animalia.bio/spixs-guan/,Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,South America,"Ecuador,",,"Anthropogenic biome,Forest,Rainforest","Terrestrial, ,Oviparous, ,Precocial",Not a migrant,"https://en.wikipedia.org/wiki/Spix's_guan,https://www.iucnredlist.org/species/22678386/92771552,https://xeno-canto.org/704721",,,,,,,,,,,,,
0,spixs-macaw,https://animalia.bio/spixs-macaw/,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanopsitta,Cyanopsitta spixii,South America,Brazil,,"Tropical dry forest,Forest,Shrubland,Woodland,Riparian","Arboreal, ,Zoochory, ,Terrestrial, ,Nomadic, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Spix%27s_macaw,http://www.iucnredlist.org/details/22685533/0,https://xeno-canto.org/32005",,,,,"flock, company, pandemonium",,,,,,,,
0,spixs-spinetail,https://animalia.bio/spixs-spinetail/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis,Synallaxis spixi,South America,"Argentina,",,"Anthropogenic biome,Savanna,Shrubland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Spix's_spinetail,https://www.iucnredlist.org/species/22702304/93867770,https://xeno-canto.org/658442",,,,,,,,,,,,,
0,spixs-warbling-antbird,https://animalia.bio/spixs-warbling-antbird/,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Hypocnemis,Hypocnemis striata,South America,Brazil,,"Anthropogenic biome,Forest,Wetlands",,,"https://en.wikipedia.org/wiki/Spix's_warbling_antbird,https://www.iucnredlist.org/species/22735497/175316601,https://xeno-canto.org/594589",,,,,,,,,,,,,
0,spixs-woodcreeper,https://animalia.bio/spixs-woodcreeper/,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Xiphorhynchus,Xiphorhynchus spixii,South America,"Ecuador,",,Forest,,,"https://en.wikipedia.org/wiki/Spix's_woodcreeper,https://www.iucnredlist.org/species/22703118/130284616,https://xeno-canto.org/681189",,,,,,,,,,,,,
0,splendid-astrapia,https://animalia.bio/splendid-astrapia/,Animalia,Chordata,Aves,Passeriformes,Paradisaeidae,Astrapia,Astrapia splendidissima,Asia,"Papua New Guinea,",,"Anthropogenic biome,Forest,Mountains",,,"https://en.wikipedia.org/wiki/Splendid_astrapia,https://www.iucnredlist.org/species/22706215/94056657,https://xeno-canto.org/142146",,,,,,,,,,,,,
0,splendid-fairywren,https://animalia.bio/splendid-fairywren/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,splendid-starling,https://animalia.bio/splendid-starling/,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis splendidus,Africa,"Equatorial Guinea,",,"Anthropogenic biome,Forest,Savanna","Terrestrial, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Splendid_starling,https://www.iucnredlist.org/species/22710716/132089823,https://xeno-canto.org/702994",,,,,,,,,,,,,
0,splendid-sunbird,https://animalia.bio/splendid-sunbird/,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,Cinnyris coccinigastrus,Africa,"Benin,",,"Anthropogenic biome,Forest,Grassland,Savanna,Shrubland,Agricultural,Woodland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Splendid_sunbird,https://www.iucnredlist.org/species/22718027/131981699,https://xeno-canto.org/440832",,,,,,,,,,,,,
0,spoonbilled-sandpiper,https://animalia.bio/spoonbilled-sandpiper/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbacked-antbird,https://animalia.bio/spotbacked-antbird/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbacked-antshrike,https://animalia.bio/spotbacked-antshrike/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbacked-antwren,https://animalia.bio/spotbacked-antwren/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbellied-bobwhite,https://animalia.bio/spotbellied-bobwhite/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbellied-eagleowl,https://animalia.bio/spotbellied-eagleowl/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbilled-ground-tyrant,https://animalia.bio/spotbilled-ground-tyrant/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbilled-pelican,https://animalia.bio/spotbilled-pelican/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbilled-toucanet,https://animalia.bio/spotbilled-toucanet/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-antvireo,https://animalia.bio/spotbreasted-antvireo/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-heleia,https://animalia.bio/spotbreasted-heleia/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-ibis,https://animalia.bio/spotbreasted-ibis/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-lapwing,https://animalia.bio/spotbreasted-lapwing/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-laughingthrush,https://animalia.bio/spotbreasted-laughingthrush/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-oriole,https://animalia.bio/spotbreasted-oriole/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-parrotbill,https://animalia.bio/spotbreasted-parrotbill/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-scimitar-babbler,https://animalia.bio/spotbreasted-scimitar-babbler/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-thornbird,https://animalia.bio/spotbreasted-thornbird/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-woodpecker,https://animalia.bio/spotbreasted-woodpecker/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotbreasted-wren,https://animalia.bio/spotbreasted-wren/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotcrowned-antvireo,https://animalia.bio/spotcrowned-antvireo/,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,spotcrowned-barbet,https://animalia.bio/spotcrowned-barbet/,,,,,,,,,,,,,,,,,,,,,,,,,,,
