Raimondi's yellow finch,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '15.8 g', 'ecoregion': 'Sechura Desert', 'geographic distribution includes': 'Peru', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Rain quail,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body shape': 'bilaterally symmetric', 'diet includes': 'seeds', 'geographic distribution includes': 'Thailand', 'habitat': 'valley', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'Australia', 'parental care': 'provisioning', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Rainbow bee-eater,"{'biogeographic realm': 'australasia', 'body shape': 'bilaterally symmetric', 'diet includes': 'insects', 'ecomorphological guild': 'fossorial', 'geographic distribution includes': 'South Pacific', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'Australia', 'population trend': 'Stable', 'social system': 'group living', 'trophic guild': 'insectivore', 'type specimen repository': 'Museum of Zoology Senckenberg Dresden'}"
Rainbow lorikeet,"{'is eaten by': 'tympanic middle ear', 'auditory system': 'terrestrial', 'eats': '5000 Hz', 'habitat': '20 dB', 'hearing range': 'flight', 'hearing threshold': 'apatite', 'locomotion': 'Decreasing', 'mineralized skeleton contains': 'corneal eyes'}"
Rainbow pitta,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '72.2 g', 'geographic distribution includes': 'Australia', 'habitat': 'coastal,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Rainbow starfrontlet,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '8 g', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Ecuador', 'habitat': 'tropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Rainbow-bearded thornbill,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '7 g', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Ecuador', 'habitat': 'subtropical,terrestrial', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visits flowers of': 'corneal eyes'}"
Rainforest scops owl,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '121 g', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Madagascar', 'habitat': 'marine,terrestrial', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Raja Ampat pitohui,"{'auditory system': 'tympanic middle ear', 'habitat': 'subtropical', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Rajah scops owl,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Indonesia', 'habitat': 'mountain,terrestrial', 'hearing threshold': '-15 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Rand's warbler,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'ecoregion': 'Madagascar Lowland Forests', 'geographic distribution includes': 'Indian Ocean', 'habitat': 'subtropical,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Ranongga white-eye,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'conservation status': 'vulnerable', 'ecoregion': 'Solomon Islands Rain Forests', 'habitat': 'tropical,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Rapa fruit dove,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Oceania continent (Australia, NZ and islands)', 'body mass': '130 g', 'conservation status': 'critically endangered', 'geographic distribution includes': 'South Pacific', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Rapa shearwater,"{'auditory system': 'tympanic middle ear', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Rarotonga monarch,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Oceania continent (Australia, NZ and islands)', 'body mass': '23 g', 'conservation status': 'vulnerable', 'geographic distribution includes': 'South Pacific', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Increasing', 'visual system': 'corneal eyes'}"
Rarotonga starling,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Oceania continent (Australia, NZ and islands)', 'body mass': '88 g', 'conservation status': 'vulnerable', 'geographic distribution includes': 'South Pacific', 'habitat': 'subtropical,terrestrial', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'Uebersee-Museum', 'visual system': 'corneal eyes'}"
Raso lark,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '24 g', 'conservation status': 'critically endangered', 'geographic distribution includes': 'North Atlantic', 'habitat': 'arid,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Ratchet-tailed treepie,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'ecoregion': 'Central Asian Southern Desert', 'geographic distribution includes': 'Vietnam', 'habitat': 'scrubland,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Rattling cisticola,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '21.4 g', 'genome size': '1.239 pg', 'geographic distribution includes': 'Indian Ocean', 'habitat': 'arid,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Razor-billed curassow,"{'auditory system': 'tympanic middle ear', 'body mass': '3860 g', 'geographic distribution includes': 'United States', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'life span': '23 years', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes', 'weight': '2813 g'}"
Razorbill,"{'body shape': 'bilaterally symmetric', 'body temperature': '104.9 degrees fahrenheit', 'ecomorphological guild': 'nectonic', 'foraging habitat': 'marine pelagic', 'geographic distribution includes': 'North America', 'growth rate': '0.285 /day', 'litters per year': '1 /year', 'native range includes': 'Atlantic Ocean', 'population trend': 'Decreasing', 'prenatal development duration': '30 days', 'social system': 'group living', 'trophic guild': 'vertivore'}"
Recurve-billed bushbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'endangered', 'ecoregion': 'Magdalena Valley Dry Forests', 'geographic distribution includes': 'Colombia', 'habitat': 'forest,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red Sea cliff swallow,"{'auditory system': 'tympanic middle ear', 'habitat': 'sea cliff,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Red avadavat,"{'biogeographic realm': 'australasia', 'body shape': 'bilaterally symmetric', 'diet includes': 'seeds', 'geographic distribution includes': 'United States', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'Asia', 'parental care': 'protection', 'population trend': 'Stable', 'social system': 'group living', 'trophic guild': 'granivore', 'type specimen repository': 'NHMUK'}"
Red bird-of-paradise,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '224 g', 'conservation status': 'near threatened', 'ecoregion': 'Vogelkop-Aru Lowland Rain Forests', 'geographic distribution includes': 'United States', 'habitat': 'terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red collared dove,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '144 g', 'ecoregion': 'Huang He Plain Mixed Forests', 'geographic distribution includes': 'United States', 'habitat': 'desert,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red crossbill,"{'body shape': 'bilaterally symmetric', 'diet includes': 'seeds', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'United States', 'litters per year': '2 /year', 'mating system': 'monogamous', 'native range includes': 'The Nearctic', 'population trend': 'Stable', 'prenatal development duration': '14 days', 'social system': 'group living', 'trophic guild': 'granivore', 'type specimen repository': '(MVZ) - MVZ Bird Collection (Arctos) {http://mvz.berkeley.edu/Bird_Collection.html}'}"
Red fody,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '18.3 g', 'eats': 'United States', 'geographic distribution includes': 'terrestrial', 'habitat': 'terrestrial,flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Red fox sparrow,"{'biogeographic realm': 'The Nearctic', 'body shape': 'bilaterally symmetric', 'diet includes': 'fruit', 'geographic distribution includes': 'United States', 'life span': '10.3 years', 'litters per year': '1 /year', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'The Nearctic', 'parental care': 'no parental care', 'prenatal development duration': '13 days', 'social system': 'group living'}"
Red goshawk,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '1370 g', 'conservation status': 'near threatened', 'geographic distribution includes': 'Australia', 'habitat': 'savanna,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red junglefowl,"{'auditory system': 'tympanic middle ear', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'type specimen repository': '(UMMZ) - UMMZ Birds Collection {http://www.lsa.umich.edu/ummz/birds/}', 'visual system': 'corneal eyes'}"
Red kite,"{'biogeographic realm': 'the palearctic', 'body shape': 'bilaterally symmetric', 'diet includes': 'amphibians', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'Gibraltar', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'the Palearctic', 'parental care': 'protection', 'population trend': 'Increasing', 'social system': 'group living', 'trophic guild': 'vertivore'}"
Red knot,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'body shape': 'bilaterally symmetric', 'diet includes': 'arthropods', 'habitat': 'coastal', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'The Nearctic', 'parental care': 'protection', 'social system': 'group living', 'trophic guild': 'molluscivore', 'visual system': 'corneal eyes'}"
Red lark,"{'auditory system': 'tympanic middle ear', 'conservation status': 'vulnerable', 'geographic distribution includes': 'South Africa', 'habitat': 'tropical,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red lory,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '179 g', 'geographic distribution includes': 'United States', 'habitat': 'mangrove swamp,terrestrial', 'life span': '24.7 years', 'locomotion': 'flight', 'population trend': 'Decreasing', 'type specimen repository': 'SNSB-Zoologische Staatssammlung Muenchen', 'visual system': 'corneal eyes', 'weight': '156 g'}"
Red myzomela,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '8.6 g', 'ecoregion': 'Central Range Montane Rain Forests', 'geographic distribution includes': 'Indonesia', 'habitat': 'subtropical', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Red owl,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '323 g', 'body shape': 'bilaterally symmetric', 'diet includes': 'insects', 'geographic distribution includes': 'Madagascar', 'habitat': 'tropical', 'locomotion': 'flight', 'population trend': 'Decreasing', 'social system': 'solitary', 'trophic guild': 'vertivore', 'visual system': 'corneal eyes'}"
Red phalarope,"{'auditory system': 'tympanic middle ear', 'body mass': '49.7 g', 'eats': 'nectonic', 'ecomorphological guild': 'Mexico', 'geographic distribution includes': 'marine', 'habitat': 'terrestrial,flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Unknown', 'population trend': 'NHMUK', 'type specimen repository': 'corneal eyes'}"
Red pileated finch,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '15.8 g', 'eats': '1.297 pg', 'genome size': 'United States', 'geographic distribution includes': 'subtropical', 'habitat': 'terrestrial,flight', 'locomotion': 'Stable', 'population trend': '(UMMZ) - UMMZ Birds Collection {http://www.lsa.umich.edu/ummz/birds/}', 'type specimen repository': 'corneal eyes'}"
Red rail,"{'auditory system': 'tympanic middle ear', 'conservation status': 'extinct', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Red satinbird,NODATA
Red shoveler,"{'auditory system': 'tympanic middle ear', 'habitat': 'lagoon,marine', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red siskin,{'conservation status': 'endangered'}
Red spurfowl,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '454 g', 'ecoregion': 'Deccan Thorn Scrub Forests', 'geographic distribution includes': 'India', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red tanager,"{'parasitized by': 'tympanic middle ear', 'auditory system': 'The Nearctic', 'biogeographic realm': '45.1 g', 'body mass': 'Cordillera Oriental Montane Forests', 'eats': 'United States', 'ecoregion': '5000 Hz', 'geographic distribution includes': '10 dB', 'hearing range': 'flight', 'hearing threshold': 'apatite', 'locomotion': 'corneal eyes'}"
Red warbler,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'Mexico', 'habitat': 'tropical,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': '(MLZ) - MLZ Bird Collection (Arctos) {http://www.oxy.edu/moore-lab-zoology}', 'visual system': 'corneal eyes'}"
Red wattlebird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '131 g', 'eats': 'Indian Ocean', 'geographic distribution includes': 'valley', 'habitat': 'terrestrial,10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Red-and-black grosbeak,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '48 g', 'ecoregion': 'Gurupa Varzea', 'geographic distribution includes': 'Brazil', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Red-and-black thrush,"{'auditory system': 'tympanic middle ear', 'conservation status': 'near threatened', 'geographic distribution includes': 'Indonesia', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red-and-blue lory,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'conservation status': 'endangered', 'ecoregion': 'Sulawesi Lowland Rain Forests', 'geographic distribution includes': 'Indonesia', 'habitat': 'terrestrial', 'hearing threshold': '20 dB', 'life span': '15.2 years', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red-and-green macaw,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '1214 g', 'eats': 'United States', 'geographic distribution includes': '0.112 /day', 'growth rate': '50.1 years', 'life span': 'flight', 'locomotion': 'Decreasing', 'population trend': '28 days', 'prenatal development duration': 'corneal eyes', 'visual system': '1220 g'}"
Red-and-white antpitta,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '80 g', 'ecoregion': 'Peruvian Yungas', 'geographic distribution includes': 'Peru', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red-and-white crake,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '52 g', 'ecoregion': 'Southern Cone Mesopotamian Savanna', 'geographic distribution includes': 'United States', 'habitat': 'freshwater habitat', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Unknown', 'visual system': 'corneal eyes'}"
Red-and-white spinetail,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'Brazil', 'habitat': 'headwater,freshwater habitat', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red-and-yellow barbet,"{'auditory system': 'tympanic middle ear', 'bill length': '24.7 mm', 'biogeographic realm': 'Afrotropics', 'body mass': '75 g', 'geographic distribution includes': 'United States', 'habitat': 'terrestrial', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'tarsus length': '27.1 mm', 'temperature at range midpoint latitude': '21.3 degrees celsius', 'visual system': 'corneal eyes'}"
Red-backed buttonquail,"{'auditory system': 'tympanic middle ear', 'body mass': '49 g', 'geographic distribution includes': 'Australia', 'habitat': 'grassland,freshwater habitat', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red-backed fairywren,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'biogeographic realm': 'australasia', 'body mass': '10 g', 'geographic distribution includes': 'North Pacific', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red-backed flameback,"{'auditory system': 'otoliths', 'habitat': 'subtropical,terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red-backed kingfisher,"{'auditory system': 'otoliths', 'geographic distribution includes': 'Australia', 'habitat': 'freshwater habitat', 'hearing range': '1000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Increasing', 'visual system': 'corneal eyes'}"
Red-backed mannikin,"{'auditory system': 'tympanic middle ear', 'body mass': '11.3 g', 'geographic distribution includes': 'Mozambique', 'habitat': 'subtropical', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Red-backed mousebird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '82 g', 'ecoregion': 'Angolan Montane Forest-Grassland Mosaic', 'geographic distribution includes': 'Angola', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red-backed shrike,"{'basal metabolic rate': '0.383 watts', 'biogeographic realm': 'the palearctic', 'foraging habitat': 'terrestrial', 'genome size': '1.172 pg', 'geographic distribution includes': 'Mozambique', 'growth rate': '0.452 /day', 'life span': '10.1 years', 'locomotion': 'flight', 'population trend': 'Decreasing', 'prenatal development duration': '14 days', 'trophic guild': 'invertivore', 'type specimen repository': 'SNSB-Zoologische Staatssammlung Muenchen'}"
Red-backed sierra finch,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '40.5 g', 'ecoregion': 'Central Andean Dry Puna', 'geographic distribution includes': 'Bolivia', 'habitat': 'tropical', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Red-backed thrush,"{'auditory system': 'otoliths', 'conservation status': 'near threatened', 'geographic distribution includes': 'Indonesia', 'habitat': 'terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red-banded flowerpecker,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '9.5 g', 'ecoregion': 'New Britain-New Ireland Montane Rain Forests', 'geographic distribution includes': 'South Pacific', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red-banded fruiteater,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'ecoregion': 'Tepuis', 'geographic distribution includes': 'Guyana', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Red-bearded bee-eater,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body mass': '70 g', 'ecoregion': 'Peninsular Malaysian Montane Rain Forests', 'geographic distribution includes': 'India', 'habitat': 'freshwater habitat', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'preys on': 'corneal eyes'}"
Red-bellied fruit dove,"{'auditory system': 'otoliths', 'geographic distribution includes': 'Vanuatu', 'habitat': 'terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red-bellied grackle,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'vulnerable', 'ecoregion': 'Northwestern Andean Montane Forests', 'geographic distribution includes': 'Colombia', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red-bellied macaw,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'eats': 'Guyana', 'geographic distribution includes': 'swamp', 'habitat': 'terrestrial,5000 Hz', 'hearing range': '20 dB', 'hearing threshold': 'bipedal movement', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Red-bellied malimbe,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'ecoregion': 'Nigerian Lowland Forests', 'geographic distribution includes': 'Gulf Of Guinea', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red-bellied paradise flycatcher,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '17.3 g', 'ecoregion': 'Eastern Congolian Swamp Forests', 'geographic distribution includes': 'South Atlantic', 'habitat': 'desert,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red-bellied parrot,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'biogeographic realm': 'Afrotropics', 'body mass': '120 g', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'United States', 'habitat': 'terrestrial', 'life span': '33.4 years', 'locomotion': 'flight', 'population trend': 'Stable', 'visual system': 'corneal eyes', 'weight': '120 g'}"
Red-bellied woodpecker,"{'biogeographic realm': 'The Nearctic', 'body shape': 'bilaterally symmetric', 'diet includes': 'arthropods', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'United States', 'litters per year': '2 /year', 'mating system': 'monogamous', 'native range includes': 'The Nearctic', 'population trend': 'Increasing', 'prenatal development duration': '12 days', 'social system': 'solitary', 'trophic guild': 'omnivore'}"
Red-billed blue magpie,{}
Red-billed brushturkey,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '1785 g', 'ecoregion': 'Southern New Guinea Freshwater Swamp Forests', 'geographic distribution includes': 'Indonesia', 'habitat': 'mountain,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Red-billed buffalo weaver,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '90 g', 'ecoregion': 'Central Zambezian Miombo Woodlands', 'geographic distribution includes': 'Swaziland', 'habitat': 'savanna,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Red-billed chough,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'United States', 'growth rate': '0.275 /day', 'habitat': 'machair', 'life span': '20.3 years', 'locomotion': 'flight', 'population trend': 'Decreasing', 'trophic guild': 'invertivore', 'visual system': 'corneal eyes', 'weight': '277.8 g'}"
